1349;2;0;0;5;6;7;8;27;10;11;12
2349;0;0;0;5;6;7;8;18;10;11;12
12349;0;0;0;5;6;7;8;0;10;11;12
59;2;3;4;23;6;7;8;36;10;11;12
159;2;3;4;23;6;7;8;36;10;11;12
259;0;3;4;14;6;7;8;36;10;11;12
1259;0;3;4;0;6;7;8;36;10;11;12
359;2;12;4;14;6;7;8;27;10;11;12
1359;2;0;4;0;6;7;8;27;10;11;12
2359;0;0;4;14;6;7;8;18;10;11;12
12359;0;0;4;0;6;7;8;0;10;11;12
459;2;3;13;23;6;7;8;18;10;11;12
1459;2;3;0;23;6;7;8;36;10;11;12
2459;0;3;13;0;6;7;8;36;10;11;12
12459;0;3;0;0;6;7;8;36;10;11;12
3459;2;12;0;0;6;7;8;27;10;11;12
13459;2;0;0;0;6;7;8;27;10;11;12
23459;0;0;0;0;6;7;8;18;10;11;12
123459;0;0;0;0;6;7;8;0;10;11;12
69;2;3;4;5;24;7;8;18;10;11;12
169;2;3;4;5;24;7;8;27;10;11;12
269;0;3;4;5;15;7;8;18;10;11;12
1269;0;3;4;5;0;7;8;45;10;11;12
369;2;12;4;5;24;7;8;18;10;11;12
1369;2;0;4;5;24;7;8;45;10;11;12
2369;0;0;4;5;15;7;8;45;10;11;12
12369;0;0;4;5;0;7;8;45;10;11;12
469;2;3;13;5;15;7;8;18;10;11;12
1469;2;3;0;5;0;7;8;27;10;11;12
2469;0;3;13;5;15;7;8;18;10;11;12
12469;0;3;0;5;0;7;8;0;10;11;12
3469;2;12;0;5;15;7;8;27;10;11;12
13469;2;0;0;5;0;7;8;27;10;11;12
23469;0;0;0;5;15;7;8;18;10;11;12
123469;0;0;0;5;0;7;8;0;10;11;12
569;2;3;4;23;24;7;8;27;10;11;12
1569;2;3;4;23;24;7;8;27;10;11;12
2569;0;3;4;14;0;7;8;18;10;11;12
12569;0;3;4;0;0;7;8;0;10;11;12
3569;2;12;4;14;24;7;8;18;10;11;12
13569;2;0;4;0;24;7;8;27;10;11;12
23569;0;0;4;14;0;7;8;18;10;11;12
123569;0;0;4;0;0;7;8;0;10;11;12
4569;2;3;13;23;123;7;8;18;10;11;12
14569;2;3;0;23;0;7;8;27;10;11;12
24569;0;3;13;0;0;7;8;18;10;11;12
124569;0;3;0;0;0;7;8;0;10;11;12
34569;2;12;0;0;0;7;8;27;10;11;12
134569;2;0;0;0;0;7;8;27;10;11;12
234569;0;0;0;0;0;7;8;18;10;11;12
1234569;0;0;0;0;0;7;8;0;10;11;12
79;2;3;4;5;6;34;8;18;10;11;12
179;2;3;4;5;6;25;8;36;10;11;12
279;0;3;4;5;6;34;8;18;10;11;12
1279;0;3;4;5;6;34;8;45;10;11;12
379;2;12;4;5;6;25;8;18;10;11;12
1379;2;0;4;5;6;25;8;45;10;11;12
2379;0;0;4;5;6;16;8;45;10;11;12
12379;0;0;4;5;6;0;8;45;10;11;12
479;2;3;13;5;6;25;8;36;10;11;12
1479;2;3;0;5;6;25;8;36;10;11;12
2479;0;3;13;5;6;16;8;36;10;11;12
12479;0;3;0;5;6;0;8;36;10;11;12
3479;2;12;0;5;6;25;8;18;10;11;12
13479;2;0;0;5;6;25;8;0;10;11;12
23479;0;0;0;5;6;16;8;18;10;11;12
123479;0;0;0;5;6;0;8;0;10;11;12
579;2;3;4;23;6;34;8;18;10;11;12
1579;2;3;4;23;6;34;8;36;10;11;12
2579;0;3;4;14;6;34;8;18;10;11;12
12579;0;3;4;0;6;34;8;36;10;11;12
3579;2;12;4;14;6;16;8;18;10;11;12
13579;2;0;4;0;6;0;8;0;10;11;12
23579;0;0;4;14;6;16;8;18;10;11;12
123579;0;0;4;0;6;0;8;0;10;11;12
4579;2;3;13;23;6;16;8;18;10;11;12
14579;2;3;0;23;6;0;8;36;10;11;12
24579;0;3;13;0;6;16;8;36;10;11;12
124579;0;3;0;0;6;0;8;36;10;11;12
34579;2;12;0;0;6;16;8;18;10;11;12
134579;2;0;0;0;6;0;8;0;10;11;12
234579;0;0;0;0;6;16;8;18;10;11;12
1234579;0;0;0;0;6;0;8;0;10;11;12
679;2;3;4;5;15;34;8;18;10;11;12
1679;2;3;4;5;24;34;8;45;10;11;12
2679;0;3;4;5;15;34;8;18;10;11;12
12679;0;3;4;5;0;34;8;45;10;11;12
3679;2;12;4;5;24;25;8;18;10;11;12
13679;2;0;4;5;24;25;8;45;10;11;12
23679;0;0;4;5;15;0;8;45;10;11;12
123679;0;0;4;5;0;0;8;45;10;11;12
4679;2;3;13;5;15;25;8;18;10;11;12
14679;2;3;0;5;0;25;8;0;10;11;12
24679;0;3;13;5;15;0;8;18;10;11;12
124679;0;3;0;5;0;0;8;0;10;11;12
34679;2;12;0;5;15;25;8;18;10;11;12
134679;2;0;0;5;0;25;8;0;10;11;12
234679;0;0;0;5;15;0;8;18;10;11;12
1234679;0;0;0;5;0;0;8;0;10;11;12
5679;2;3;4;23;24;34;8;18;10;11;12
15679;2;3;4;23;24;34;8;234;10;11;12
25679;0;3;4;14;0;34;8;18;10;11;12
125679;0;3;4;0;0;34;8;0;10;11;12
35679;2;12;4;14;24;124;8;18;10;11;12
135679;2;0;4;0;24;0;8;0;10;11;12
235679;0;0;4;14;0;0;8;18;10;11;12
1235679;0;0;4;0;0;0;8;0;10;11;12
45679;2;3;13;23;123;0;8;18;10;11;12
145679;2;3;0;23;0;0;8;0;10;11;12
245679;0;3;13;0;0;0;8;18;10;11;12
1245679;0;3;0;0;0;0;8;0;10;11;12
345679;2;12;0;0;0;0;8;18;10;11;12
1345679;2;0;0;0;0;0;8;0;10;11;12
2345679;0;0;0;0;0;0;8;18;10;11;12
12345679;0;0;0;0;0;0;8;0;10;11;12
89;2;3;4;5;6;7;35;36;10;11;12
189;2;3;4;5;6;7;35;27;10;11;12
289;0;3;4;5;6;7;17;36;10;11;12
1289;0;3;4;5;6;7;35;45;10;11;12
389;2;12;4;5;6;7;26;45;10;11;12
1389;2;0;4;5;6;7;26;45;10;11;12
2389;0;0;4;5;6;7;17;45;10;11;12
12389;0;0;4;5;6;7;0;45;10;11;12
489;2;3;13;5;6;7;26;27;10;11;12
1489;2;3;0;5;6;7;35;27;10;11;12
2489;0;3;13;5;6;7;35;36;10;11;12
12489;0;3;0;5;6;7;35;36;10;11;12
3489;2;12;0;5;6;7;26;27;10;11;12
13489;2;0;0;5;6;7;26;27;10;11;12
23489;0;0;0;5;6;7;17;0;10;11;12
123489;0;0;0;5;6;7;0;0;10;11;12
589;2;3;4;14;6;7;17;36;10;11;12
1589;2;3;4;23;6;7;26;36;10;11;12
2589;0;3;4;14;6;7;17;36;10;11;12
12589;0;3;4;0;6;7;0;36;10;11;12
3589;2;12;4;14;6;7;26;27;10;11;12
13589;2;0;4;0;6;7;26;27;10;11;12
23589;0;0;4;14;6;7;17;0;10;11;12
123589;0;0;4;0;6;7;0;0;10;11;12
4589;2;3;13;23;6;7;17;27;10;11;12
14589;2;3;0;23;6;7;26;36;10;11;12
24589;0;3;13;0;6;7;17;36;10;11;12
124589;0;3;0;0;6;7;0;36;10;11;12
34589;2;12;0;0;6;7;26;27;10;11;12
134589;2;0;0;0;6;7;26;27;10;11;12
234589;0;0;0;0;6;7;17;0;10;11;12
1234589;0;0;0;0;6;7;0;0;10;11;12
689;2;3;4;5;24;7;35;27;10;11;12
1689;2;3;4;5;24;7;35;27;10;11;12
2689;0;3;4;5;15;7;35;45;10;11;12
12689;0;3;4;5;0;7;35;45;10;11;12
3689;2;12;4;5;24;7;17;27;10;11;12
13689;2;0;4;5;24;7;0;45;10;11;12
23689;0;0;4;5;15;7;17;45;10;11;12
123689;0;0;4;5;0;7;0;45;10;11;12
4689;2;3;13;5;15;7;35;27;10;11;12
14689;2;3;0;5;0;7;35;27;10;11;12
24689;0;3;13;5;15;7;35;135;10;11;12
124689;0;3;0;5;0;7;35;0;10;11;12
34689;2;12;0;5;15;7;17;27;10;11;12
134689;2;0;0;5;0;7;0;27;10;11;12
234689;0;0;0;5;15;7;17;0;10;11;12
1234689;0;0;0;5;0;7;0;0;10;11;12
5689;2;3;4;23;24;7;17;27;10;11;12
15689;2;3;4;23;24;7;0;27;10;11;12
25689;0;3;4;14;0;7;17;0;10;11;12
125689;0;3;4;0;0;7;0;0;10;11;12
35689;2;12;4;14;24;7;17;27;10;11;12
135689;2;0;4;0;24;7;0;27;10;11;12
235689;0;0;4;14;0;7;17;0;10;11;12
1235689;0;0;4;0;0;7;0;0;10;11;12
45689;2;3;13;23;123;7;17;27;10;11;12
145689;2;3;0;23;0;7;0;27;10;11;12
245689;0;3;13;0;0;7;17;0;10;11;12
1245689;0;3;0;0;0;7;0;0;10;11;12
345689;2;12;0;0;0;7;17;27;10;11;12
1345689;2;0;0;0;0;7;0;27;10;11;12
2345689;0;0;0;0;0;7;17;0;10;11;12
12345689;0;0;0;0;0;7;0;0;10;11;12
789;2;3;4;5;6;25;26;36;10;11;12
1789;2;3;4;5;6;34;26;36;10;11;12
2789;0;3;4;5;6;16;35;45;10;11;12
12789;0;3;4;5;6;34;35;36;10;11;12
3789;2;12;4;5;6;16;26;45;10;11;12
13789;2;0;4;5;6;25;26;45;10;11;12
23789;0;0;4;5;6;16;0;45;10;11;12
123789;0;0;4;5;6;0;0;45;10;11;12
4789;2;3;13;5;6;25;26;36;10;11;12
14789;2;3;0;5;6;25;35;36;10;11;12
24789;0;3;13;5;6;16;35;36;10;11;12
124789;0;3;0;5;6;0;35;36;10;11;12
34789;2;12;0;5;6;25;26;126;10;11;12
134789;2;0;0;5;6;25;26;0;10;11;12
234789;0;0;0;5;6;16;0;0;10;11;12
1234789;0;0;0;5;6;0;0;0;10;11;12
5789;2;3;4;23;6;34;26;36;10;11;12
15789;2;3;4;23;6;34;26;36;10;11;12
25789;0;3;4;14;6;34;134;36;10;11;12
125789;0;3;4;0;6;34;0;36;10;11;12
35789;2;12;4;14;6;16;26;126;10;11;12
135789;2;0;4;0;6;0;26;0;10;11;12
235789;0;0;4;14;6;16;0;0;10;11;12
1235789;0;0;4;0;6;0;0;0;10;11;12
45789;2;3;13;23;6;16;26;36;10;11;12
145789;2;3;0;23;6;0;26;36;10;11;12
245789;0;3;13;0;6;16;0;36;10;11;12
1245789;0;3;0;0;6;0;0;36;10;11;12
345789;2;12;0;0;6;16;26;126;10;11;12
1345789;2;0;0;0;6;0;26;0;10;11;12
2345789;0;0;0;0;6;16;0;0;10;11;12
12345789;0;0;0;0;6;0;0;0;10;11;12
6789;2;3;4;5;24;34;35;45;10;11;12
16789;2;3;4;5;24;34;35;45;10;11;12
26789;0;3;4;5;15;34;35;45;10;11;12
126789;0;3;4;5;0;34;35;45;10;11;12
36789;2;12;4;5;24;25;125;45;10;11;12
136789;2;0;4;5;24;25;0;45;10;11;12
236789;0;0;4;5;15;0;0;45;10;11;12
1236789;0;0;4;5;0;0;0;45;10;11;12
46789;2;3;13;5;15;25;35;135;10;11;12
146789;2;3;0;5;0;25;35;0;10;11;12
246789;0;3;13;5;15;0;35;135;10;11;12
1246789;0;3;0;5;0;0;35;0;10;11;12
346789;2;12;0;5;15;25;125;0;10;11;12
1346789;2;0;0;5;0;25;0;0;10;11;12
2346789;0;0;0;5;15;0;0;0;10;11;12
12346789;0;0;0;5;0;0;0;0;10;11;12
56789;2;3;4;23;24;34;134;234;10;11;12
156789;2;3;4;23;24;34;0;234;10;11;12
256789;0;3;4;14;0;34;134;0;10;11;12
1256789;0;3;4;0;0;34;0;0;10;11;12
356789;2;12;4;14;24;124;0;0;10;11;12
1356789;2;0;4;0;24;0;0;0;10;11;12
2356789;0;0;4;14;0;0;0;0;10;11;12
12356789;0;0;4;0;0;0;0;0;10;11;12
456789;2;3;13;23;123;0;0;0;10;11;12
1456789;2;3;0;23;0;0;0;0;10;11;12
2456789;0;3;13;0;0;0;0;0;10;11;12
12456789;0;3;0;0;0;0;0;0;10;11;12
3456789;2;12;0;0;0;0;0;0;10;11;12
13456789;2;0;0;0;0;0;0;0;10;11;12
23456789;0;0;0;0;0;0;0;0;10;11;12
123456789;0;0;0;0;0;0;0;0;10;11;12
0;2;3;4;5;6;7;8;9;19;11;12
10;2;3;4;5;6;7;8;9;28;11;12
20;0;3;4;5;6;7;8;9;19;11;12
120;0;3;4;5;6;7;8;9;46;11;12
30;2;12;4;5;6;7;8;9;19;11;12
130;2;0;4;5;6;7;8;9;46;11;12
230;0;0;4;5;6;7;8;9;19;11;12
1230;0;0;4;5;6;7;8;9;46;11;12
40;2;3;13;5;6;7;8;9;28;11;12
140;2;3;0;5;6;7;8;9;28;11;12
240;0;3;13;5;6;7;8;9;19;11;12
1240;0;3;0;5;6;7;8;9;37;11;12
340;2;12;0;5;6;7;8;9;19;11;12
1340;2;0;0;5;6;7;8;9;28;11;12
2340;0;0;0;5;6;7;8;9;19;11;12
12340;0;0;0;5;6;7;8;9;0;11;12
50;2;3;4;23;6;7;8;9;19;11;12
150;2;3;4;23;6;7;8;9;46;11;12
250;0;3;4;14;6;7;8;9;19;11;12
1250;0;3;4;0;6;7;8;9;46;11;12
350;2;12;4;14;6;7;8;9;28;11;12
1350;2;0;4;0;6;7;8;9;46;11;12
2350;0;0;4;14;6;7;8;9;46;11;12
12350;0;0;4;0;6;7;8;9;46;11;12
450;2;3;13;23;6;7;8;9;19;11;12
1450;2;3;0;23;6;7;8;9;28;11;12
2450;0;3;13;0;6;7;8;9;19;11;12
12450;0;3;0;0;6;7;8;9;37;11;12
3450;2;12;0;0;6;7;8;9;28;11;12
13450;2;0;0;0;6;7;8;9;28;11;12
23450;0;0;0;0;6;7;8;9;19;11;12
123450;0;0;0;0;6;7;8;9;0;11;12
60;2;3;4;5;24;7;8;9;19;11;12
160;2;3;4;5;24;7;8;9;28;11;12
260;0;3;4;5;15;7;8;9;19;11;12
1260;0;3;4;5;0;7;8;9;37;11;12
360;2;12;4;5;24;7;8;9;19;11;12
1360;2;0;4;5;24;7;8;9;28;11;12
2360;0;0;4;5;15;7;8;9;19;11;12
12360;0;0;4;5;0;7;8;9;0;11;12
460;2;3;13;5;15;7;8;9;28;11;12
1460;2;3;0;5;0;7;8;9;28;11;12
2460;0;3;13;5;15;7;8;9;37;11;12
12460;0;3;0;5;0;7;8;9;37;11;12
3460;2;12;0;5;15;7;8;9;28;11;12
13460;2;0;0;5;0;7;8;9;28;11;12
23460;0;0;0;5;15;7;8;9;19;11;12
123460;0;0;0;5;0;7;8;9;0;11;12
560;2;3;4;23;24;7;8;9;19;11;12
1560;2;3;4;23;24;7;8;9;37;11;12
2560;0;3;4;14;0;7;8;9;19;11;12
12560;0;3;4;0;0;7;8;9;37;11;12
